,time,n6,n6_bkg,n9,n9_bkg,na,na_bkg,b1,b1_bkg
2251,82.55,781.2187011738757,1000.53832620396,1243.0828454568036,1198.623260314185,1525.124418044717,150569.64267228925,1365.023285691422,1573.307552864691
2252,82.6,781.2187011738757,1000.5383262040001,1424.730103945179,1198.6232603140984,1424.5014245015057,150828.98232593515,1768.4887459808083,1573.3075528647353
2253,82.65,921.8436873745395,1000.5383262039885,1465.2161695633122,1198.623260314191,1606.1676839058332,151088.62116774532,1526.8402442940903,1573.3075528646411
2254,82.7,1102.779003087844,1000.5383262039484,1324.1312896237014,1198.6232603141157,1263.3858741427746,151348.5593696517,1525.614260478648,1573.3075528647375
2255,82.75,1183.1708980067253,1000.5383262039713,1404.1563026559415,1198.6232603141489,1283.4910957805962,151608.79710363303,1445.783132530203,1573.3075528646698
2256,82.8,821.6103562983916,1000.5383262039751,1444.622792937482,1198.6232603141661,1605.1364365972022,151869.3345416412,1869.0461835283836,1573.3075528647412
2257,82.85,921.843687374802,1000.5383262039701,1464.275685000284,1198.6232603141348,1304.2256912396908,152130.17185563207,1648.0424471421475,1573.3075528647169
2258,82.9,881.6928502723224,1000.538326203963,1002.1646756992825,1198.623260314151,1162.8839522011945,152391.30921756165,1666.0644746874837,1573.307552864686
2259,82.95,901.9120535535849,1000.5383262039825,1102.955921870676,1198.6232603141602,1323.9187996470305,152652.74679938552,1910.6230642372677,1573.3075528646673
2260,83.0,982.2395060739044,1000.5383262039661,1384.0414008906794,1198.6232603141593,1042.167708834435,152914.4847730589,1505.9636159191252,1573.307552864731
2261,83.05,761.400977798977,1000.5383262039708,1182.7913876746431,1198.6232603141152,1404.3816708126162,153176.5233105606,1545.7501907090864,1573.307552864739
2262,83.1,821.3470090949625,1000.5383262039713,1182.7913876749801,1198.6232603141575,1183.1708980067253,153438.86258383564,1627.6172487241213,1573.3075528646705
2263,83.15,801.2820512820969,1000.5383262039805,1363.928112965418,1198.6232603141502,1303.597930287668,153701.50276482003,1565.8877378945726,1573.3075528646946
2264,83.2,1223.1802686986862,1000.5383262039751,1203.2729022943088,1198.6232603141445,1565.133638333824,153964.4440255046,1727.3238531374006,1573.30755286471
2265,83.25,881.8342151675987,1000.5383262039708,1203.0798845043996,1198.6232603141532,1042.3348300193024,154227.68653781724,1848.280295724953,1573.3075528647116
2266,83.3,1163.257119935555,1000.5383262039305,1183.1708980063881,1198.6232603141227,1222.9840811577467,154491.2304737344,1606.6838046268824,1573.3075528646884
2267,83.35,902.0566892515449,1000.5383262039941,1082.3378497555334,1198.6232603141666,1324.1312896237014,154755.07600522222,1787.2203702960978,1573.3075528647264
2268,83.4,1163.0705061362657,1000.5383262039802,1283.2852101380263,1198.6232603141411,1042.3348300193024,155019.2233041987,1888.9156820192381,1573.3075528646832
2269,83.45,1122.51443232816,1000.5383262039587,1343.8164386855615,1198.6232603141432,1283.697047496498,155283.67254267386,1626.5713482465462,1573.3075528647112
2270,83.5,1062.422322896264,1000.5383262039873,1142.7884037051053,1198.6232603141439,1163.0705061362657,155548.4238925621,1467.3366834171693,1573.3075528646793
2271,83.55,841.4135748057215,1000.5383262039719,1062.2519741853334,1198.6232603141682,1485.347250100446,155813.4775258436,1506.9318866788083,1573.3075528647241
2272,83.6,881.8342151675987,1000.5383262039461,1062.5927262521154,1198.623260314143,1243.2822651801462,156078.8336144609,1405.2838673412832,1573.3075528647187
2273,83.65,962.0009620010168,1000.5383262039821,982.2395060739044,1198.6232603141327,1183.3607445144885,156344.49233039876,1184.1207401758793,1573.3075528646798
2274,83.7,1223.3765191926936,1000.5383262039828,1102.6021410526334,1198.623260314162,1384.2635316772512,156610.45384557644,1565.6362906459694,1573.3075528647464
2275,83.75,721.1538461538871,1000.538326203973,941.9215199006509,1198.6232603141534,1566.1392659225053,156876.71833198582,1768.7731146487583,1573.3075528646475
2276,83.8,1183.1708980067253,1000.5383262039802,1082.6850589462483,1198.6232603141307,1565.133638333824,157143.28596154676,1526.349614395974,1573.3075528647505
2277,83.85,1082.5114265092552,1000.5383262039718,1142.605139718298,1198.6232603141514,1223.1802686983376,157410.1569062646,1567.902227224857,1573.3075528646737
2278,83.9,1082.8587470923856,1000.53832620397,1082.3378497555334,1198.6232603141432,1645.9253311923862,157677.331338051,1425.8746033659486,1573.3075528647003
2279,83.95,901.9120535535849,1000.538326203964,1162.6974581028646,1198.6232603141416,1303.807116781075,157944.8094288969,1466.1578630247875,1573.307552864675
2280,84.0,901.9120535535849,1000.5383262039672,1062.5927262521154,1198.6232603141282,1263.3858741427746,158212.59135074491,1848.577399132078,1573.3075528647455
2281,84.05,921.9915016436025,1000.5383262039691,1062.7631842791864,1198.623260314172,982.3970487991256,158480.6772755468,1627.6172487241213,1573.3075528646616
2282,84.1,942.2236478086141,1000.5383262039526,1444.1591784335603,1198.623260314139,1122.6944667198725,158749.06737526954,1767.0682730919661,1573.3075528647391
2283,84.15,1142.7884037051053,1000.5383262039697,1504.5135406219513,1198.6232603141632,1323.706377858078,159017.761821873,1425.8746033659486,1573.3075528646789
2284,84.2,901.767464229942,1000.5383262039935,1022.0850535092169,1198.623260314135,1364.365971107622,159286.76078730574,1445.783132530203,1573.307552864733
2285,84.25,1002.486165690685,1000.5383262039716,1364.1470069006677,1198.6232603141623,1404.607111324826,159556.06444353648,1425.1876831664017,1573.3075528646832
2286,84.3,901.767464229942,1000.538326203968,982.0820138694592,1198.6232603141304,1343.8164386859446,159825.67296250607,1808.5362912950152,1573.3075528647091
2287,84.35,1143.7056061640365,1000.5383262039785,861.7579862920848,1198.623260314159,1484.6320520023319,160095.58651617635,1869.6473804834006,1573.307552864696
2288,84.4,1082.3378497555334,1000.5383262039651,1243.2822651801462,1198.6232603141295,1263.3858741427746,160365.8052765266,1707.718889380095,1573.3075528647344
2289,84.45,1042.502004811607,1000.538326203991,1223.3765191930422,1198.623260314152,1444.8547118318372,160636.3294154812,1748.8843324087356,1573.3075528646914
2290,84.5,962.3095429027478,1000.5383262039447,1122.51443232816,1198.62326031414,1263.3858741424144,160907.15910501577,1505.7217426216198,1573.3075528646946
2291,84.55,1022.0850535092169,1000.5383262039865,1022.0850535092169,1198.623260314151,962.309542903022,161178.29451710693,1485.347250100446,1573.3075528647194
2292,84.6,1002.0040080160892,1000.5383262039705,1142.6051397186234,1198.6232603141548,1343.6008502788236,161449.73582365856,1445.5509155156622,1573.307552864666
2293,84.65,962.4639076032455,1000.5383262039499,1142.605139718298,1198.6232603141455,1465.2161695633122,161721.48319667426,1506.4475957092932,1573.3075528647475
2294,84.7,861.4817486076541,1000.5383262039768,1223.3765191930422,1198.623260314149,1363.7092892668834,161993.5368081034,1888.6120710440682,1573.3075528646614
2295,84.75,1143.1551080984166,1000.5383262039722,1403.9310068191735,1198.6232603141675,1264.1971344865672,162265.8968298978,1606.9419893942747,1573.3075528647207
2296,84.8,1082.6850589462483,1000.5383262039688,1022.2489476849651,1198.6232603141384,1202.8869286287775,162538.5634339981,1809.4089264174738,1573.3075528646852
2297,84.85,901.9120535535849,1000.5383262039697,1102.6021410529477,1198.6232603141484,1123.0547088080216,162811.53679240413,1607.717041800735,1573.3075528647214
2298,84.9,881.6928502723224,1000.5383262039941,1504.5135406215225,1198.6232603141407,1203.079884504057,163084.8170770228,1788.0821312327655,1573.3075528647146
2299,84.95,781.2187011738757,1000.5383262039825,1303.807116781075,1198.6232603141427,1605.3941242575968,163358.4044598486,1870.2489643246054,1573.3075528646766
2300,85.0,801.5389547932485,1000.5383262039544,1062.5927262521154,1198.6232603141582,1565.636290646416,163632.29911282522,1667.9393915036524,1573.3075528647444
2301,85.05,901.7674642296852,1000.5383262039696,981.9245721612127,1198.6232603141423,1162.6974581025336,163906.5012079082,1325.4076632658232,1573.3075528646577
2302,85.1,1182.9811124033236,1000.5383262039694,1022.0850535092169,1198.623260314126,1363.928112965418,164181.01091705548,2050.3336817561676,1573.3075528647255
2303,85.15,701.0937061816833,1000.5383262039543,1002.0040080160892,1198.623260314168,1484.8703748295252,164455.8284122334,1889.5231969125468,1573.3075528646896
2304,85.2,1123.0547088080216,1000.5383262039661,1182.9811124033236,1198.6232603141507,1223.3765191930422,164730.9538653887,1304.6445345430473,1573.3075528647157
2305,85.25,1142.6051397186234,1000.5383262040052,1142.9717264889362,1198.6232603141373,1424.5014245015057,165006.38744848533,1404.8326242274222,1573.3075528646725
2306,85.3,1002.0040080158038,1000.5383262039574,1403.9310068187733,1198.6232603141407,1364.1470069006677,165282.1293334766,1486.30192014106,1573.3075528647464
2307,85.35,942.2236478088826,1000.5383262039652,1162.6974581028646,1198.6232603141825,1203.0798845043996,165558.179692327,2071.184395737098,1573.3075528646502
2308,85.4,901.767464229942,1000.5383262039549,1062.422322896264,1198.623260314126,1404.1563026559415,165834.53869698348,1909.3942195603456,1573.3075528647676
2309,85.45,1042.3348300190055,1000.5383262039932,1283.2852101376607,1198.623260314129,1163.443793628877,166111.20651940827,1707.7188893796074,1573.3075528646746
2310,85.5,580.7666119277776,1000.5383262039746,1223.1802686986862,1198.6232603141532,1022.5768937723645,166388.18333156005,1485.5858026179278,1573.307552864715
2311,85.55,1022.5768937723645,1000.538326203977,1163.0705061362657,1198.6232603141566,1283.4910957805962,166665.4693053974,1466.1578630247875,1573.3075528646855
2312,85.6,1042.502004811607,1000.5383262039757,1002.0040080160892,1198.623260314135,1243.6812966381196,166943.064612876,1365.023285691422,1573.3075528647082
2313,85.65,1223.1802686986862,1000.5383262039546,1565.3849241391276,1198.6232603141673,1283.4910957805962,167220.96942594886,1545.7501907095273,1573.3075528647216
2314,85.7,1102.6021410526334,1000.5383262039962,1182.7913876746431,1198.6232603141164,1424.0442857712667,167499.1839165844,1689.189189188803,1573.3075528646957
2315,85.75,942.0725596312423,1000.538326203945,1504.7550258818721,1198.623260314159,1022.2489476849651,167777.70825672534,1648.5725774025873,1573.3075528647023
2316,85.8,1002.3253949162627,1000.5383262039691,1203.2729022943088,1198.6232603141602,1102.779003087844,168056.54261833662,1990.7500502715798,1573.3075528646912
2317,85.85,1082.337849755225,1000.538326203965,1122.6944667198725,1198.6232603141164,1103.132897428446,168335.68717338142,1749.4470138745246,1573.3075528647132
2318,85.9,1042.167708834435,1000.5383262039796,1222.9840811580953,1198.623260314178,982.0820138694592,168615.1420938186,1788.9447236181927,1573.3075528646716
2319,85.95,941.7705285938098,1000.5383262039759,1404.1563026559415,1198.6232603141361,1363.7092892668834,168894.90755157662,1324.5564742715694,1573.3075528647228
2320,86.0,1022.2489476849651,1000.5383262039662,1303.388810908436,1198.6232603141457,1404.3816708130166,169174.98371865862,1405.2838673412832,1573.3075528647164
2321,86.05,861.6198453092303,1000.5383262039652,1444.622792937482,1198.6232603141468,1344.0320962889432,169455.37076699143,1608.2341588936267,1573.3075528647457
2322,86.1,1163.0705061359345,1000.5383262039852,1002.0040080158038,1198.623260314151,1283.9030653182756,169736.06886852835,1949.435266690338,1573.3075528646252
2323,86.15,1182.9811124033236,1000.5383262039793,1122.5144323284796,1198.6232603141332,1162.6974581028646,170017.07819524105,1708.8174982912801,1573.3075528647119
2324,86.2,1022.2489476849651,1000.5383262039663,1142.6051397186234,1198.6232603141552,1263.791374122439,170298.39891909808,1888.6120710440682,1573.3075528646896
2325,86.25,1062.2519741850308,1000.5383262039699,1505.2382290367054,1198.6232603141298,1545.7501907090864,170580.03121203263,1809.1179544902195,1573.3075528647323
2326,86.3,901.767464229942,1000.5383262039566,1303.597930287668,1198.6232603141627,1464.745776315345,170861.9752460098,1767.9202828673463,1573.307552864725
2327,86.35,1163.0705061362657,1000.5383262039894,1545.2538631347459,1198.6232603141548,1223.1802686986862,171144.23119299076,1444.622792937482,1573.3075528646777
2328,86.4,901.6229212583162,1000.5383262039605,1223.1802686986862,1198.6232603141407,1444.8547118318372,171426.7992249403,1606.4257028113366,1573.3075528647332
2329,86.45,1082.6850589462483,1000.5383262039611,1163.2571199358865,1198.623260314136,1062.422322896264,171709.67951378445,1506.4475957097231,1573.3075528646782
2330,86.5,1042.167708834138,1000.5383262039763,1384.0414008902849,1198.6232603141698,1304.016370420599,171992.87223153329,1728.712712068432,1573.3075528647214
2331,86.55,962.0009620010168,1000.5383262039821,1504.5135406219513,1198.6232603141425,1243.4817488969823,172276.37755008775,1344.679484606507,1573.3075528646784
2332,86.6,962.0009620010168,1000.5383262039484,1283.2852101380263,1198.6232603141382,1303.597930287668,172560.1956414429,1566.1392659225053,1573.3075528647266
2333,86.65,1223.1802686983376,1000.5383262039906,1243.282265179792,1198.623260314158,1323.918799646653,172844.32667754547,1446.2477904544344,1573.3075528646689
2334,86.7,1002.164675699568,1000.5383262039736,1102.779003087844,1198.6232603141366,1243.4817488969823,173128.7708303551,1466.1578630247875,1573.3075528647466
2335,86.75,1062.7631842791864,1000.5383262039654,1263.1832217188032,1198.6232603141339,982.2395060739044,173413.52827181658,1728.4347616368864,1573.307552864619
2336,86.8,781.3439115278724,1000.5383262039725,1404.3816708130166,1198.6232603141752,1284.3152994060774,173698.59917390608,1304.435079269591,1573.3075528647596
2337,86.85,560.6279032516737,1000.5383262039688,1022.2489476849651,1198.6232603141225,1283.4910957805962,173983.9837085654,1606.4257028113366,1573.307552864692
2338,86.9,1002.486165690685,1000.5383262039629,1062.4223228959613,1198.6232603141652,1303.5979302872965,174269.68204776745,1666.3320618345927,1573.307552864713
2339,86.95,901.767464229942,1000.5383262039816,1223.5728326714702,1198.6232603141405,1404.1563026559415,174555.69436345063,1344.679484606507,1573.3075528647469
2340,87.0,941.9215199006509,1000.5383262039719,921.843687374802,1198.62326031413,1343.8164386859446,174842.0208275851,1605.909747872261,1573.3075528646787
2341,87.05,1042.5020048113101,1000.5383262039879,1384.0414008902849,1198.623260314193,1585.0086272617868,175128.66161212898,1647.247890718788,1573.3075528646839
2342,87.1,982.0820138694592,1000.5383262039628,1122.6944667201924,1198.6232603141166,1142.7884037051053,175415.61688905387,1768.7731146487583,1573.3075528647196
2343,87.15,1002.0040080160892,1000.5383262039503,1162.883952201526,1198.6232603141475,1202.8869286287775,175702.8868302431,1788.6571003658726,1573.3075528646693
2344,87.2,881.6928502725734,1000.5383262039629,1062.5927262521154,1198.6232603141555,1243.4817488969823,175990.47160778395,1567.3981191223465,1573.3075528647023
2345,87.25,1263.1832217188032,1000.5383262039861,1243.0828454568036,1198.6232603141252,1203.8523274479016,176278.37139350452,1366.1202185793131,1573.3075528647182
2346,87.3,1183.5506519555977,1000.5383262039795,1163.443793628877,1198.6232603141639,1303.5979302872965,176566.58635945054,1525.369299935426,1573.3075528646814
2347,87.35,781.5944526835187,1000.5383262039866,1263.3858741427746,1198.6232603141375,1122.6944667201924,176855.1166775213,1889.5231969125468,1573.30755286474
2348,87.4,982.0820138694592,1000.5383262039785,1283.2852101380263,1198.623260314154,1404.3816708130166,177143.96251972707,1344.0320962889432,1573.30755286468
2349,87.45,901.7674642296852,1000.5383262039657,1062.2519741850308,1198.623260314121,1344.03209628856,177433.1240579821,1687.560270009258,1573.3075528647287
2350,87.5,841.5484491464774,1000.5383262039398,1323.706377858078,1198.6232603141843,1304.2256912396908,177722.60146425737,1748.0409885474176,1573.3075528646943
2351,87.55,1203.46598202831,1000.5383262039752,1022.4128944309151,1198.6232603141445,1383.8193413822937,178012.39491053007,2032.1113838478486,1573.3075528646993
2352,87.6,1082.8587470923856,1000.5383262039662,1022.2489476849651,1198.6232603141277,1163.4437936292086,178302.50456871398,1385.1527682981477,1573.307552864721
2353,87.65,1163.2571199358865,1000.5383262039649,881.5515306940716,1198.6232603141498,1404.3816708130166,178592.9306108151,1768.2044687350312,1573.3075528646616
2354,87.7,1022.2489476846738,1000.5383262039817,1042.6692332368493,1198.6232603141702,1466.3934755530781,178883.67320877078,1787.5075316324499,1573.3075528647337
2355,87.75,1163.6305272450709,1000.5383262039899,1102.6021410529477,1198.6232603141211,1303.388810908436,179174.73253452627,1505.9636159191252,1573.3075528646982
2356,87.8,1082.5114265095638,1000.5383262039722,1142.9717264889362,1198.6232603141575,1304.6445345430473,179466.10876004538,1586.536530505774,1573.3075528647037
2357,87.85,962.1552277098513,1000.5383262039521,1183.1708980063881,1198.6232603141457,1163.0705061359345,179757.80205728102,1445.7831325297905,1573.307552864695
2358,87.9,1022.0850535092169,1000.5383262039969,1323.9187996470305,1198.6232603141411,1284.1091492777618,180049.81259823468,1486.5407794295745,1573.3075528647296
2359,87.95,841.4135748057215,1000.5383262039626,1323.706377858078,1198.623260314163,1283.4910957805962,180342.14055479591,1646.1896731712175,1573.3075528646796
2360,88.0,1062.2519741853334,1000.5383262039765,1022.4128944309151,1198.6232603141611,1303.388810908436,180634.7860989676,1345.1114234090307,1573.3075528647307
2361,88.05,1143.3385485618655,1000.5383262039578,1202.8869286287775,1198.6232603141273,1163.0705061362657,180927.74940269202,1627.355647526914,1573.3075528646743
2362,88.1,1062.5927262518128,1000.5383262039719,1183.1708980063881,1198.6232603141534,1564.8824331912008,181221.0306379234,1707.7188893796074,1573.307552864706
2363,88.15,1063.104264452261,1000.5383262039819,1263.5885916002164,1198.6232603141289,1022.0850535092169,181514.62997662026,1667.1353392520937,1573.3075528646827
2364,88.2,1182.7913876749801,1000.538326203954,1102.4253357386879,1198.6232603141766,1062.933697003791,181808.54759076217,1729.2688812033482,1573.3075528647169
2365,88.25,1203.465982027967,1000.5383262039624,1303.8071167807032,1198.6232603141261,1484.8703748291018,182102.78365226605,1688.1028938902894,1573.3075528647453
2366,88.3,1243.6812966381196,1000.5383262039696,1183.1708980067253,1198.6232603141593,1263.5885916002164,182397.33833312566,1727.8791288275518,1573.3075528646789
2367,88.35,981.9245721614924,1000.5383262039867,1263.3858741427746,1198.6232603141457,1183.3607445144885,182692.21180528152,1587.046486399705,1573.307552864713
2368,88.4,1183.1708980067253,1000.5383262039493,1363.7092892668834,1198.6232603141316,1344.0320962889432,182987.40424070245,1746.3567385283425,1573.3075528646764
2369,88.45,1204.0455931931976,1000.5383262039963,1042.167708834435,1198.6232603141534,1344.0320962889432,183282.91581131177,1264.4001123911933,1573.3075528647316
2370,88.5,741.5721329216252,1000.5383262039838,1203.079884504057,1198.6232603141618,1042.3348300190055,183578.74668911574,1504.755025881443,1573.3075528646361
2371,88.55,901.6229212583162,1000.5383262039584,1122.6944667201924,1198.6232603141127,1243.6812966381196,183874.8970460398,1446.247790454847,1573.3075528647514
2372,88.6,962.309542903022,1000.5383262039683,1424.958856821821,1198.623260314177,1303.388810908436,184171.36705405626,1527.0856775438906,1573.3075528646862
2373,88.65,861.619845308985,1000.5383262039725,1062.4223228959613,1198.6232603141084,1364.365971107233,184468.1568851055,1404.3816708126162,1573.3075528647178
2374,88.7,1062.5927262521154,1000.5383262039655,1343.6008502788236,1198.623260314179,1102.955921870676,184765.26671116627,1385.8204458727444,1573.3075528647023
2375,88.75,921.9915016436025,1000.5383262039768,1142.6051397186234,1198.623260314124,1424.2728184554471,185062.6967041824,1728.1569005707925,1573.3075528647128
2376,88.8,1142.9717264889362,1000.5383262039762,1162.6974581028646,1198.6232603141793,1142.6051397186234,185360.4470361099,1727.3238531374006,1573.3075528646743
2377,88.85,801.2820512820969,1000.5383262039666,1042.167708834435,1198.6232603141486,1122.6944667201924,185658.5178789052,1727.8791288275518,1573.3075528647335
2378,88.9,741.2155935732917,1000.538326203957,1484.6320520019085,1198.6232603141243,1223.3765191926936,185956.90940454826,1727.0463491039516,1573.3075528647134
2379,88.95,1122.5144323284796,1000.5383262039861,1504.9965886744849,1198.623260314144,1384.485733777518,186255.62178495852,1405.2838673412832,1573.3075528646987
2380,89.0,801.2820512820969,1000.5383262039588,1283.4910957805962,1198.623260314151,1142.7884037051053,186554.65519213196,1446.0154241646069,1573.3075528647091
2381,89.05,1122.51443232816,1000.5383262039866,1222.9840811577467,1198.6232603141348,1263.5885915998563,186854.00979800217,1706.8958592710671,1573.3075528646616
2382,89.1,921.9915016436025,1000.5383262039728,981.9245721614924,1198.6232603141846,1062.2519741853334,187153.68577453727,2090.7044065617147,1573.3075528647435
2383,89.15,1223.5728326714702,1000.5383262039787,1142.6051397186234,1198.6232603141325,1223.3765191930422,187453.6832936762,1748.8843324087356,1573.3075528646546
2384,89.2,962.1552277101254,1000.538326203966,1062.422322896264,1198.6232603141395,1465.4514795038376,187754.00252741025,1868.7457300165838,1573.307552864757
2385,89.25,981.9245721614924,1000.5383262039823,1122.8745588707732,1198.6232603141498,1525.8592997109768,188054.64364765343,1527.0856775438906,1573.3075528646352
2386,89.3,921.9915016433399,1000.5383262039418,1022.7409457343355,1198.6232603141325,1082.5114265092552,188355.6068264058,1545.9984740790753,1573.307552864764
2387,89.35,1102.779003087844,1000.5383262039594,1062.2519741853334,1198.6232603141723,1404.3816708130166,188656.89223560086,1324.3438478209277,1573.3075528646887
2388,89.4,981.9245721614924,1000.5383262039811,1202.8869286287775,1198.6232603141623,1102.779003087844,188958.5000471911,1404.8326242274222,1573.3075528647025
2389,89.45,801.4104824489278,1000.5383262039719,1404.1563026555411,1198.623260314124,1344.03209628856,189260.43043315632,1466.1578630243691,1573.3075528646798
2390,89.5,821.6103562983916,1000.5383262040003,1202.8869286287775,1198.623260314152,1283.2852101380263,189562.68356543218,1668.4758573554604,1573.3075528647034
2391,89.55,1163.8173208123305,1000.5383262039538,1202.8869286287775,1198.6232603141252,1646.1896731712175,189865.25961599097,1345.327496887752,1573.3075528647464
2392,89.6,921.6959204937609,1000.5383262039558,1022.0850535092169,1198.6232603141466,1223.7692091642957,190168.15875678355,1264.603155486041,1573.3075528646777
2393,89.65,821.3470090949625,1000.5383262040009,1605.909747872261,1198.6232603141582,1585.2630734037907,190471.38115975691,1847.9832878034158,1573.3075528647037
2394,89.7,921.6959204934985,1000.5383262039487,861.4817486074089,1198.6232603141873,1083.0324909744822,190774.92699689977,1223.5728326711214,1573.3075528647246
2395,89.75,741.2155935735027,1000.5383262039935,1002.164675699568,1198.623260314126,1464.510692934321,191078.79644013324,1748.3220127809368,1573.3075528646898
2396,89.8,1263.3858741427746,1000.5383262039819,1002.0040080160892,1198.6232603141514,1404.3816708130166,191382.9896614316,1587.556770226368,1573.3075528646864
2397,89.85,942.072559630974,1000.5383262039488,841.4135748054819,1198.623260314133,1424.5014245010996,191687.50683275328,1828.704634057699,1573.30755286472
2398,89.9,861.7579862920848,1000.5383262039695,1464.275685000284,1198.6232603141257,1304.0163704209708,191992.34812607456,1123.7758869803179,1573.307552864668
2399,89.95,1102.6021410529477,1000.5383262039802,1182.7913876749801,1198.6232603141557,962.309542903022,192297.5137133038,1284.1091492777618,1573.3075528647603
2400,90.0,961.8467457518983,1000.5383262039674,1223.1802686986862,1198.6232603141648,1424.2728184554471,192603.00376643424,1828.4106891702872,1573.3075528646532
2401,90.05,1082.8587470923856,1000.538326203985,961.8467457518983,1198.6232603141543,1163.8173208123305,192908.8184574272,1485.5858026179278,1573.307552864697
2402,90.1,1062.5927262518128,1000.5383262039322,961.8467457516244,1198.6232603141336,1183.1708980063881,193214.95795821535,1747.760054642214,1573.3075528647144
2403,90.15,1002.0040080160892,1000.5383262039848,1263.5885916002164,1198.6232603141516,1645.9253311923862,193521.4224407647,1728.1569005707925,1573.3075528647134
2404,90.2,982.0820138694592,1000.5383262039848,1344.0320962889432,1198.623260314151,1263.791374122439,193828.21207706106,1666.8674940756864,1573.3075528647175
2405,90.25,1424.0442857712667,1000.5383262039712,1123.415182153491,1198.6232603141343,1364.1470069006677,194135.3270390166,1648.5725774021162,1573.3075528646962
2406,90.3,1102.4253357386879,1000.5383262039799,1182.9811124033236,1198.6232603141536,1002.0040080160892,194442.76749862445,1767.9202828673463,1573.3075528646948
2407,90.35,821.4786615909103,1000.5383262039751,1162.6974581028646,1198.623260314144,1404.6071113252265,194750.5336278186,1566.1392659225053,1573.3075528646998
2408,90.4,821.3470090949625,1000.5383262039396,1022.2489476849651,1198.6232603141452,1243.4817488969823,195058.62559856972,2132.4535286071873,1573.3075528647353
2409,90.45,1102.4253357386879,1000.5383262039853,1464.510692934321,1198.623260314138,1083.032490974791,195367.0435828319,1767.3521850900752,1573.3075528646566
2410,90.5,821.4786615906764,1000.5383262039776,1343.8164386855615,1198.623260314169,1102.9559218703619,195675.78775256174,1507.174148948653,1573.3075528647075
2411,90.55,1364.1470069010568,1000.5383262039563,1002.3253949162627,1198.6232603141264,1183.1708980067253,195984.85827971288,1728.7127120689258,1573.3075528646948
2412,90.6,1002.4861656909706,1000.5383262039786,1102.779003087844,1198.6232603141505,1424.730103945179,196294.2553362572,1445.5509155156622,1573.307552864723
2413,90.65,982.0820138691794,1000.5383262039659,1424.2728184550413,1198.6232603141545,1525.124418044282,196603.97909412815,1465.9223261975046,1573.307552864729
2414,90.7,1002.164675699568,1000.5383262039884,1283.2852101380263,1198.6232603141675,1424.2728184554471,196914.0297253084,1647.7775098465695,1573.3075528646787
2415,90.75,1042.502004811607,1000.5383262039513,1102.4253357386879,1198.6232603141193,1384.9303520533888,197224.4074017321,1706.8958592715542,1573.3075528647016
2416,90.8,1082.8587470923856,1000.5383262039816,1343.8164386859446,1198.6232603141366,1203.6591237362265,197535.11229537518,1767.9202828673463,1573.3075528647241
2417,90.85,1082.3378497555334,1000.5383262039865,1142.6051397186234,1198.6232603141439,1323.706377858078,197846.14457819067,1486.0631376014987,1573.307552864717
2418,90.9,741.2155935732917,1000.5383262039553,1263.1832217184433,1198.6232603141787,1464.2756849998666,198157.5044221375,1565.8877378941258,1573.3075528646484
2419,90.95,1042.6692332371465,1000.5383262039838,1202.8869286287775,1198.6232603141252,1364.1470069010568,198469.19199915088,1767.3521850900752,1573.307552864743
2420,91.0,1042.167708834435,1000.5383262039594,1022.0850535092169,1198.6232603141707,1263.3858741427746,198781.2074812289,1505.7217426220495,1573.3075528646914
2421,91.05,1002.6469880482193,1000.5383262039678,1162.6974581025336,1198.6232603141389,1384.0414008902849,199093.5510402856,1586.7914674804556,1573.3075528647041
2422,91.1,1222.9840811580953,1000.5383262039617,1042.167708834435,1198.6232603141407,1062.422322896264,199406.22284831604,1506.4475957097231,1573.3075528646732
2423,91.15,1082.8587470923856,1000.5383262039683,1142.7884037051053,1198.6232603141625,1243.4817488969823,199719.22307725064,1807.6644974693727,1573.3075528647578
2424,91.2,941.9215199006509,1000.5383262039859,1524.8796147673422,1198.6232603141405,1384.0414008906794,200032.5518990645,1425.8746033659486,1573.307552864639
2425,91.25,1042.502004811607,1000.5383262039793,841.5484491464774,1198.62326031414,1243.4817488969823,200346.2094856985,1587.301587301678,1573.3075528647469
2426,91.3,1223.3765191926936,1000.538326203993,1142.605139718298,1198.6232603141548,1504.755025881443,200660.196009126,1626.048901914753,1573.3075528646787
2427,91.35,1002.3253949162627,1000.5383262039535,1082.3378497555334,1198.6232603141477,982.0820138694592,200974.51164128748,1646.9832088054286,1573.3075528646966
2428,91.4,1204.0455931931976,1000.5383262039799,982.0820138694592,1198.623260314136,1243.6812966381196,201289.1565541703,2070.5182326218364,1573.3075528647082
2429,91.45,961.8467457516244,1000.5383262039422,1022.2489476846738,1198.6232603141693,1163.0705061359345,201604.13091970002,1667.403270520733,1573.307552864712
2430,91.5,781.2187011738757,1000.5383262039708,1222.9840811580953,1198.623260314134,1485.1087741832748,201919.4349098412,1525.614260478648,1573.3075528647262
2431,91.55,781.3439115278724,1000.538326203989,1102.6021410529477,1198.6232603141484,1444.8547118318372,202235.06869656107,1547.2410882933004,1573.3075528646975
2432,91.6,881.8342151675987,1000.5383262039667,1203.2729022943088,1198.6232603141495,1243.4817488969823,202551.03245181986,1586.2816754348119,1573.3075528647062
2433,91.65,1102.6021410529477,1000.5383262039734,1263.1832217188032,1198.623260314126,1444.8547118318372,202867.32634754502,1929.2604501608819,1573.3075528646864
