,time,n0,n0_bkg,n1,n1_bkg,n3,n3_bkg,b0,b0_bkg
264,-3.6,1233.9238779318057,1089.5041085811392,1012.6125403540991,1070.6040247397623,1324.875541994521,1245.6816638370326,1404.832624227322,1417.2570975062797
265,-3.5,1374.425650594896,1089.563746700416,1153.0209147967512,1070.6542705124734,1374.425650594896,1245.741231424655,1635.9877150370123,1417.3292947832404
266,-3.4,1032.4572482508222,1089.6233848196944,982.3182711198289,1070.704516285182,1223.8674210505021,1245.800799012275,1535.928684723009,1417.4014920601971
267,-3.3,831.8466996732628,1089.68302293897,1042.6692332370721,1070.7547620578905,1153.2059124365574,1245.8603665998965,1566.6425644733447,1417.473689337156
268,-3.2,912.3904630130813,1089.742661058248,1163.537152944936,1070.8050078305998,1243.5815147624983,1245.9199341875178,1687.5602700096192,1417.545886614115
269,-3.1,1022.4948875255477,1089.8022991775254,1082.7718960538825,1070.8552536033103,1304.2256912395978,1245.9795017751374,1314.7066498062877,1417.6180838910739
270,-3.0,1123.7758869802376,1089.8619372968026,1073.068977274991,1070.9054993760187,1173.4970211229297,1246.0390693627603,1273.9492426522038,1417.690281168033
271,-2.9,1022.5768937722917,1089.92157541608,1263.6899747261825,1070.9557451487278,1193.4131616422799,1246.0986369503796,1636.7762536902544,1417.7624784449918
272,-2.8,881.9756254008855,1089.9812135353568,1113.094402438764,1071.0059909214383,1304.4350792694977,1246.1582045380014,1536.4222449840113,1417.8346757219501
273,-2.7,1022.4948875255477,1090.0408516546343,1213.8113676945436,1071.0562366941465,1324.0250361097549,1246.2177721256235,1566.3908747690355,1417.906872998909
274,-2.6,1204.43231090411,1090.100489773911,1002.8078620136239,1071.1064824668567,1213.6165774006367,1246.2773397132441,1505.963615919018,1417.9790702758678
275,-2.5,1063.2748866508696,1090.1601278931887,1012.5313283207876,1071.1567282395647,1465.5691628186903,1246.336907300864,1596.7382353531677,1418.0512675528266
276,-2.4,1204.1422493377045,1090.2197660124664,1253.9373633208095,1071.2069740122745,1283.90306531855,1246.3964748884866,1556.443676822021,1418.1234648297846
277,-2.3,962.3095429029535,1090.2794041317431,922.3612447866408,1071.2572197849838,1213.5192056965027,1246.4560424761066,1384.5968615804272,1418.195662106743
278,-2.2,1284.5215157353703,1090.3390422510224,1223.6710130390998,1071.3074655576938,1294.5828231940886,1246.5156100637269,1445.5509155155592,1418.2678593837031
