,tau_n6,n6,n6_bckg,tau_n9,n9,n9_bckg,tau_b1,b1,b1_bckg
242,-25.8,1032.208927103988,1064.3199088027052,-25.8,1173.0264081329663,1220.1981429449654,-25.8,2149.3712586878487,2247.3499114614133
243,-25.7,982.1607536580337,1064.3839087972228,-25.7,1213.1298750776832,1220.0805804377846,-25.7,2099.7849980910746,2248.027272939342
244,-25.6,931.8077069514726,1064.10663106213,-25.6,1022.2489476848922,1219.5004360834707,-25.6,1998.9151616208003,2247.5756532609876
245,-25.5,1072.6386911802883,1064.6613310723046,-25.5,901.6229212582521,1218.8983299326585,-25.5,2392.536893320968,2249.337996951461
246,-25.4,1253.1328320801827,1064.704024258515,-25.4,1102.513731307365,1219.3732704922454,-25.4,2371.9546514432404,2248.885850534136
247,-25.3,1424.2728184553457,1065.237978132264,-25.3,1263.284539803471,1219.654991042161,-25.3,2251.346787810533,2248.8858505341345
248,-25.2,881.5515306940089,1063.9147541651985,-25.2,1625.9183427676512,1220.8204587495827,-25.2,2170.767004341503,2248.7050428600246
249,-25.1,1102.8674553839826,1064.8107722056022,-25.1,1344.0320962888475,1219.9312392472625,-25.1,2201.403268933042,2249.202333937235
250,-25.0,1012.2877703610015,1064.4479164891352,-25.0,1233.428932432144,1219.5585741019654,-25.0,2149.3712586878487,2247.3499114614183
251,-24.9,1092.556582402807,1064.533272054473,-24.9,1333.654212542347,1219.408111164812,-24.9,2301.461277160225,2248.7502420528617
252,-24.8,881.6221848200564,1064.0000242424767,-24.8,1363.9281129653207,1219.479735642093,-24.8,2270.6265321705255,2248.0724448895294
253,-24.7,1183.170898006641,1064.8961859762808,-24.7,1253.2333420224,1219.01535752922,-24.7,2322.96212867799,2250.1070632604283
254,-24.6,1072.5526753673591,1064.5759549707002,-24.6,1213.0325814536168,1218.8219730340213,-24.6,2159.8055170473644,2247.7562793557177
255,-24.5,981.9245721614225,1064.1279549896467,-24.5,1424.2728184553457,1219.339506558167,-24.5,2139.9722707818128,2248.027272939344
256,-24.4,1112.7373338412335,1064.6613310723064,-24.4,1142.8800577455024,1218.6610269570806,-24.4,2353.0831422709934,2250.0618095083037
257,-24.3,1092.381391433309,1064.362574610524,-24.3,1193.030296954247,1218.595683981876,-24.3,1968.3457861331765,2247.0790811515267
258,-24.2,931.8077069514726,1064.1066310621254,-24.2,1323.6001925236455,1218.7277703512175,-24.2,2029.4980508780804,2248.0724448895244
259,-24.1,1102.690564978532,1064.6399857631302,-24.1,1384.2635316775472,1219.0819065062542,-24.1,2130.738924177826,2248.8858505341286
260,-24.0,962.3867190632632,1064.6826772374127,-24.0,1333.7612066026004,1218.6800323420064,-24.0,2342.980109808305,2250.016557576415
261,-23.9,1243.5815147624983,1065.1097803653258,-23.9,972.1192198993667,1217.816325105461,-23.9,2261.2610801792607,2248.750242052864
262,-23.8,1052.6315789473533,1064.704024258515,-23.8,1273.642617887139,1218.5666208187445,-23.8,2140.316324684951,2248.3886993784495
263,-23.7,1283.5940633774387,1065.0243323283871,-23.7,981.9245721614225,1217.389535891691,-23.7,2382.244737953045,2249.1119010186767
264,-23.6,1203.1763856581204,1064.8534773781453,-23.6,1263.3858741426845,1218.1920299626097,-23.6,2089.6961903230695,2247.9821028044507
265,-23.5,1022.3309144850114,1064.4692540972078,-23.5,1142.6051397185422,1217.6291770208875,-23.5,2341.473218771949,2248.5694561827345
266,-23.4,1172.932330827051,1064.7040242585142,-23.4,1363.8186923385285,1218.191503587422,-23.4,2573.795544116427,2249.609372081802
267,-23.3,1072.4666733486868,1064.4905925607604,-23.3,1193.030296954247,1217.803243652667,-23.3,2170.418006430837,2248.3435147180912
268,-23.2,1012.2877703610015,1064.4479164891354,-23.2,1163.1638055510823,1217.9541794256834,-23.2,2667.1229292054613,2252.009365977009
269,-23.1,1072.4666733486868,1064.4905925607557,-23.1,1062.4223228961882,1217.3500809446655,-23.1,2282.554047259897,2249.9260591728885
270,-23.0,1082.5114265094867,1064.5119318798281,-23.0,1223.2783860746629,1217.7731851084454,-23.0,2170.0691207201107,2247.9821028044526
271,-22.9,951.9610397418546,1064.2345874480088,-22.9,1383.8193413821953,1217.8075770581877,-22.9,2383.7782382168593,2250.559700918763
272,-22.8,982.0820138693892,1064.2985771814954,-22.8,1142.788403705024,1217.3554891241945,-22.8,2070.1853117337005,2248.614649925067
273,-22.7,952.0373599502801,1064.319908802703,-22.7,932.1065608274569,1217.076279571026,-22.7,2432.9432581332344,2249.5189064296537
274,-22.6,1022.2489476848922,1064.3839087972297,-22.6,1152.7435296004326,1217.1649104288597,-22.6,2119.963830000974,2248.117618655121
275,-22.5,1032.3744612608853,1064.4905925607543,-22.5,1092.556582402807,1217.0601682641725,-22.5,2372.7177672323314,2249.6093720817994
276,-22.4,1162.9772216875035,1064.7680704582401,-22.4,1353.8720741319983,1217.6407016221538,-22.4,2261.4429010794297,2248.931056995833
277,-22.3,1082.5114265094867,1064.5119318798277,-22.3,1253.3338680890993,1217.3441921796518,-22.3,2290.9967845658834,2248.3435147180885
278,-22.2,1153.0209147967512,1064.8321243637008,-22.2,1243.3819990373638,1217.3669011314716,-22.2,2231.6940769632556,2249.3379969514685
279,-22.1,1333.8682178316928,1065.1311445169722,-22.1,1102.513731307365,1216.7813236805005,-22.1,2423.4257788145983,2250.016557576419
280,-22.0,1152.6510975242895,1064.4905925607557,-22.0,1233.3299909756167,1217.2468137831454,-22.0,2150.2351191672055,2248.2531508454567
281,-21.9,1042.2512627274764,1064.3412412790306,-21.9,1183.265813645645,1217.2748906801078,-21.9,2080.109331350333,2248.4790741478037
282,-21.8,1182.791387674896,1064.5546130847447,-21.8,1193.1259900940295,1217.0606484001626,-21.8,2160.1527177735047,2248.1176186551265
283,-21.7,1052.294000921995,1064.3625746105188,-21.7,1323.7063778579836,1217.2387218167617,-21.7,2170.418006430837,2248.343514718084
284,-21.6,1062.6779484300287,1064.725372135651,-21.6,1454.5673414521389,1217.6140251548964,-21.6,2363.3767121909673,2250.288096473482
285,-21.5,1002.4057738572432,1064.5972977123781,-21.5,1414.1008925884864,1217.2828543909998,-21.5,2150.2351191672055,2248.2531508454713
286,-21.4,1082.424631173814,1064.4265797364812,-21.4,1142.788403705024,1216.685209750651,-21.4,2271.3567839195657,2248.7954430627533
287,-21.3,1022.3309144850114,1064.4692540972092,-21.3,1193.2216985861658,1216.967814843936,-21.3,2595.468995211423,2250.9672305414597
288,-21.2,1122.9646266142456,1064.8534773781444,-21.2,1293.751880453296,1217.1790585492151,-21.2,1959.208278910853,2248.117618655124
289,-21.1,1112.6481024838959,1064.5759549706977,-21.1,1263.1832217187132,1216.6842482021677,-21.1,2028.845767546474,2247.3499114614106
290,-21.0,1203.0798845043141,1064.7680704582417,-21.0,1233.5278897647095,1217.0697084129058,-21.0,2261.0792885136852,2248.569456182743
291,-20.9,1022.2489476848922,1064.383908797222,-20.9,1183.075997593727,1216.7247725897482,-20.9,2038.6029042559312,2247.0339491126933
292,-20.8,982.0820138693892,1064.2985771814936,-20.8,1444.9706992052454,1217.7243665713777,-20.8,1998.9151616208003,2247.5756532609907
293,-20.7,1032.4572482508222,1064.575954970701,-20.7,1293.6480876070334,1216.9429814136533,-20.7,2140.4883931262884,2248.5694561827313
294,-20.6,1022.2489476848922,1064.3839087972176,-20.6,1323.8125802310465,1216.993645698863,-20.6,2109.8742113088956,2248.0724448895216
295,-20.5,951.9610397418546,1064.2345874480131,-20.5,1434.5619068638066,1217.339031701894,-20.5,1888.9156820191033,2248.162794236245
296,-20.4,1022.3309144850114,1064.4692540972082,-20.4,1213.1298750776832,1216.5875603083089,-20.4,2241.4312996280714,2249.021475371838
297,-20.3,952.0373599502801,1064.3199088027059,-20.3,1414.2143587891717,1217.0581431819949,-20.3,2119.4527593064768,2247.5756532609776
298,-20.2,1022.4128944308422,1064.5546130847517,-20.2,1213.227184310248,1216.6518174043065,-20.2,2119.4527593064768,2247.5756532609894
299,-20.1,851.6522052782277,1064.1066310621286,-20.1,1173.0264081329663,1216.5400722042887,-20.1,2260.8975260756524,2248.3886993784427
300,-20.0,1153.0209147967512,1064.8321243636985,-20.0,1212.935303434294,1216.332453648223,-20.0,2220.525289873971,2248.207971632984
301,-19.9,1052.4627628650894,1064.5332720544764,-19.9,1253.1328320801827,1216.4191557878426,-19.9,2222.669214522748,2250.378624004272
302,-19.8,921.9175885842421,1064.2559165041973,-19.8,1223.1802686985989,1216.5319116032588,-19.8,2382.4363175777216,2249.29277412839
303,-19.7,1112.558885436488,1064.4905925607582,-19.7,1162.883952201443,1216.3780022111714,-19.7,2150.926707674958,2248.9762652750333
304,-19.6,1223.6710130390998,1065.2379781322657,-19.6,1062.3371417117507,1216.0307373695543,-19.6,2403.6044009091115,2250.2880964734823
305,-19.5,1022.1669940273234,1064.2985771814888,-19.5,1243.2822651800577,1216.5629030933565,-19.5,2332.1270607156885,2249.24755312369
306,-19.4,1132.832080200485,1064.7040242585158,-19.4,1263.3858741426845,1216.6090122151327,-19.4,2029.6611872512874,2248.253150845464
307,-19.3,1132.832080200485,1064.7040242585153,-19.3,1253.5349686114666,1216.7787483685172,-19.3,2179.9843282232314,2247.8466032905108
308,-19.2,1152.7435296004326,1064.5759549706988,-19.2,1202.983398829079,1216.364551274654,-19.2,2190.778630863819,2248.614649925069
309,-19.1,1092.556582402807,1064.5332720544766,-19.1,1283.6970474967725,1216.854639543589,-19.1,2392.7293199822716,2249.5189064296533
310,-19.0,1163.070506136183,1064.853477378146,-19.0,1263.3858741426845,1216.6143451769597,-19.0,2201.0492673219246,2248.840645889806
311,-18.9,831.7800092197184,1064.319908802703,-18.9,1323.7063778579836,1216.7660672775849,-18.9,2373.863362034246,2250.6955277293855
312,-18.8,1062.5075177418557,1064.5546130847506,-18.8,1253.3338680890993,1216.6021640612082,-18.8,2251.165782280077,2248.7050428600223
313,-18.7,1183.3607445144041,1065.0670546330232,-18.7,1293.751880453296,1216.9034722995202,-18.7,2342.4147984316546,2249.4736763319993
314,-18.6,1142.6967643638825,1064.5546130847506,-18.6,1142.788403705024,1216.3523652867946,-18.6,2130.053854191755,2248.162794236242
315,-18.5,1032.540048519343,1064.661331072305,-18.5,1213.1298750776832,1216.5346951263211,-18.5,2311.1861409220296,2248.4338858549736
316,-18.4,1142.8800577455024,1064.725372135652,-18.4,1172.8382686100197,1216.3527295787835,-18.4,2282.370447827191,2249.745084203829
317,-18.3,941.9215199005838,1064.213259246731,-18.3,1323.9187996469361,1217.0262176518245,-18.3,2453.3462033461683,2249.790325216621
318,-18.2,1122.784505573807,1064.6826772374166,-18.2,1353.7634624255238,1216.822788639583,-18.2,2099.2788123505597,2247.4853510993
319,-18.1,1042.2512627274764,1064.3412412790303,-18.1,1042.3348300192283,1216.1820008249751,-18.1,2311.3719499939375,2248.6146499250694
320,-18.0,1153.1134061967148,1064.9175415600794,-18.0,1263.3858741426845,1216.7378665489798,-18.0,2069.1871911285816,2247.530501273099
321,-17.9,1012.2066104106808,1064.3625746105215,-17.9,1183.075997593727,1216.6611013723789,-17.9,2070.0188914345135,2248.4338858549777
322,-17.8,1032.2916875463382,1064.4052438391905,-17.8,1143.0634099386193,1216.781040108324,-17.8,2059.4321994735596,2247.8466032905185
323,-17.7,1092.7318295739192,1064.7040242585135,-17.7,1152.9284382330957,1216.6341063840682,-17.7,2364.137542504141,2251.01252072135
324,-17.6,972.1192198993667,1064.3625746105192,-17.6,1273.336140688586,1216.7570459193346,-17.6,2129.88265552159,2247.9821028044594
325,-17.5,1012.2877703610015,1064.4479164891366,-17.5,1122.784505573807,1216.6131210276476,-17.5,1938.880070723888,2247.8466032905067
326,-17.4,1012.2066104106808,1064.3625746105185,-17.4,1384.041400890581,1217.1783440550785,-17.4,2039.2582323749532,2247.75627935572
327,-17.3,731.1259339382545,1063.6803319090077,-17.3,992.0436098362486,1216.1592122963252,-17.3,1918.2484684141536,2247.214488146462
328,-17.2,871.656146678677,1064.063985770833,-17.2,1182.9811124032394,1216.7513504274013,-17.2,2432.9432581332344,2249.518906429658
329,-17.1,1092.6441989614714,1064.6186413098376,-17.1,1213.1298750776832,1216.8573067088953,-17.1,2402.4446633561506,2249.2023339372286
330,-17.0,1172.932330827051,1064.7040242585151,-17.0,1143.0634099386193,1217.013547577429,-17.0,2089.6961903230695,2247.9821028044576
331,-16.9,961.9238476953772,1064.1706054086849,-16.9,1152.9284382330957,1216.8784108761297,-16.9,2332.1270607156885,2249.2475531236864
332,-16.8,841.6159025328511,1064.085307989209,-16.8,1313.4412159858643,1217.013148084457,-16.8,2170.592491357795,2248.5242642570097
333,-16.7,1182.9811124032394,1064.72537213565,-16.7,1183.170898006641,1217.124941335779,-16.7,2332.3146211999024,2249.428448053169
334,-16.6,1042.2512627274764,1064.3412412790294,-16.6,1002.1646756994966,1216.5306579544065,-16.6,2403.0243922057207,2249.7450842038243
335,-16.5,1042.418410712839,1064.511931879833,-16.5,1223.2783860746629,1217.2063959494574,-16.5,2220.882323384553,2248.5694561827413
336,-16.4,1193.030296954247,1064.7467208688736,-16.4,1102.690564978532,1216.956406802007,-16.4,2018.4370669397797,2246.9436904736185
337,-16.3,1072.5526753673591,1064.575954970698,-16.3,1283.2852101379349,1217.1470928253236,-16.3,2098.9414907505675,2247.1242150033563
338,-16.2,891.8014389065786,1064.1919319003082,-16.2,1213.1298750776832,1217.2171858938884,-16.2,2171.4653369792195,2249.4284480531605
339,-16.1,1012.1254634732795,1064.2772464153386,-16.1,1344.1399510492124,1217.8747888299579,-16.1,2028.845767546474,2247.3499114614183
340,-16.0,1243.2822651800577,1064.8534773781487,-16.0,1283.6970474967725,1217.6790120517887,-16.0,2362.236384471529,2249.2023339372327
341,-15.9,1072.6386911802883,1064.661331072305,-15.9,1122.784505573807,1217.2406017479245,-15.9,2282.370447827191,2249.7450842038274
342,-15.8,1062.3371417117507,1064.3839087972208,-15.8,1132.9229411882495,1217.4139014728382,-15.8,2503.670038409681,2249.835568048986
343,-15.7,1022.4128944308422,1064.554613084749,-15.7,1273.336140688586,1217.5153658611491,-15.7,2009.484768105429,2248.162794236239
344,-15.6,951.9610397418546,1064.2345874480118,-15.6,1072.4666733486868,1217.1788558618964,-15.6,2230.976403907192,2248.614649925067
345,-15.5,1263.791374122349,1065.237978132263,-15.5,1082.685058946171,1217.4538593017055,-15.5,2038.9305156585554,2247.3950561935703
346,-15.4,1092.7318295739192,1064.7040242585176,-15.4,1313.5465757545187,1217.77916049878,-15.4,2129.88265552159,2247.9821028044585
347,-15.3,1032.208927103988,1064.3199088027052,-15.3,1203.1763856581204,1217.7639839666194,-15.3,2402.251482561027,2249.0214753718365
348,-15.2,1042.2512627274764,1064.3412412790283,-15.2,1243.4817488968936,1218.0188107023139,-15.2,2160.673728217363,2248.6598454841364
349,-15.1,1012.450129312923,1064.6186413098417,-15.1,1364.1470069009595,1218.3728165290256,-15.1,2332.8774837100464,2249.9713074646475
350,-15.0,1173.2146080259745,1064.9602552973797,-15.0,1243.3819990373638,1218.0439755168054,-15.0,2281.0860783407034,2248.4790741478
351,-14.9,1193.4131616422799,1065.0884170706913,-14.9,1323.7063778579836,1218.205124040676,-14.9,2291.5494090214356,2248.8858505341345
352,-14.8,911.8053746417778,1064.1492797718172,-14.8,1464.5106929342166,1218.6120430805208,-14.8,2422.451400196978,2249.111901018678
353,-14.7,921.9175885842421,1064.255916504197,-14.7,1112.8265795119446,1218.018360874568,-14.7,2482.6615740275047,2249.0214753718365
354,-14.6,1082.3378497554563,1064.3412412790276,-14.6,1344.1399510492124,1218.7455080597097,-14.6,2282.554047259897,2249.926059172895
355,-14.5,1102.7790030877654,1064.7253721356535,-14.5,1202.8869286286917,1217.9834045807704,-14.5,2292.6554581288387,2249.971307464642
356,-14.4,1172.932330827051,1064.704024258513,-14.4,1243.082845456715,1218.151019762813,-14.4,2352.5153818313092,2249.5189064296546
357,-14.3,1152.9284382330957,1064.7467208688743,-14.3,1273.4382833650677,1218.4909734463974,-14.3,2332.3146211999024,2249.4284480531574
358,-14.2,1223.2783860746629,1064.896185976286,-14.2,1253.1328320801827,1218.3191635226258,-14.2,1958.7359623922416,2247.5756532609903
359,-14.1,1112.7373338412335,1064.6613310723048,-14.1,991.964088896,1217.7581131361435,-14.1,2311.5577889446904,2248.795443062752
360,-14.0,911.6592197799866,1063.9787054417727,-14.0,1384.041400890581,1218.981225823597,-14.0,2191.130945201593,2248.97626527504
361,-13.9,1002.3253949161913,1064.5119318798302,-13.9,1283.2852101379349,1218.6175657494607,-13.9,2584.7329779744173,2250.378624004262
362,-13.8,1173.1205005313968,1064.874831248988,-13.8,1132.7412337857454,1218.5240862228125,-13.8,2190.2503717397108,2248.0724448895307
363,-13.7,1042.2512627274764,1064.3412412790326,-13.7,1414.2143587891717,1219.287329797164,-13.7,2311.5577889446904,2248.795443062752
364,-13.6,951.9610397418546,1064.2345874480106,-13.6,1323.4940242239325,1218.9517176274808,-13.6,2211.4997989545323,2249.247553123687
365,-13.5,1042.418410712839,1064.5119318798288,-13.5,1172.932330827051,1218.861900752929,-13.5,2463.2522973597606,2249.654607636525
366,-13.4,1062.3371417117507,1064.3839087972226,-13.4,1303.597930287575,1219.2621933835574,-13.4,2331.752030232338,2248.8858505341354
367,-13.3,1052.2096402444986,1064.2772464153404,-13.3,1203.1763856581204,1219.199215659762,-13.3,2179.9843282232314,2247.8466032905085
368,-13.2,1052.6315789473533,1064.704024258514,-13.2,1152.9284382330957,1219.1619107072027,-13.2,2170.592491357795,2248.5242642570197
369,-13.1,1173.3087306203327,1065.0456930522764,-13.1,1303.597930287575,1219.5170193250724,-13.1,2362.046436827788,2249.021475371838
370,-13.0,1203.0798845043141,1064.7680704582424,-13.0,1233.3299909756167,1219.5309955627777,-13.0,2119.7934457191927,2247.9369344847623
371,-12.9,1032.208927103988,1064.3199088027038,-12.9,1032.2916875463382,1219.0328143220272,-12.9,2382.627928018464,2249.473676332003
372,-12.8,1182.886242431516,1064.6399857631316,-12.8,1283.388144701995,1219.6358833333113,-12.8,2150.062291524303,2248.0724448895216
373,-12.7,1172.932330827051,1064.7040242585142,-12.7,1253.3338680890993,1219.7512430135653,-12.7,2402.4446633561506,2249.202333937236
374,-12.6,1202.983398829079,1064.682677237415,-12.6,1022.5768937722917,1219.6721089574867,-12.6,2160.326360000773,2248.2983318738015
375,-12.5,941.997033711455,1064.2985771814945,-12.5,1102.513731307365,1219.471925650219,-12.5,2210.6109324758527,2248.343514718086
376,-12.4,1062.5927262520397,1064.639985763129,-12.4,1062.5075177418557,1219.664088658034,-12.4,2271.1741769505647,2248.614649925076
377,-12.3,901.6951869514559,1064.042664406952,-12.3,1052.2096402444986,1219.4418117459022,-12.3,2120.645641118384,2248.8406458898075
378,-12.2,1223.4746680572653,1065.0670546330282,-12.2,1233.9238779318057,1220.8597647601546,-12.2,2160.8474542201543,2248.8406458898053
379,-12.1,921.9175885842421,1064.2559165041955,-12.1,1072.4666733486868,1219.8807408648756,-12.1,2089.528248814565,2247.8014404157384
380,-12.0,1132.832080200485,1064.704024258513,-12.0,1183.265813645645,1220.5424278512749,-12.0,2079.4406605990903,2247.7562793557195
381,-11.9,1022.2489476848922,1064.3839087972253,-11.9,1283.8000481424835,1220.8873976249013,-11.9,2190.9547738693154,2248.7954430627547
382,-11.8,911.9515763734262,1064.319908802704,-11.8,1253.5349686114666,1220.8172337437693,-11.8,2180.159543472551,2248.027272939336
383,-11.7,1162.790697674402,1064.597297712378,-11.7,1102.8674553839826,1220.6502896045827,-11.7,1978.9050728276966,2247.6659626795026
384,-11.6,1002.0843354176545,1064.2559165041978,-11.6,1203.0798845043141,1220.7047777310697,-11.6,2181.2114267333786,2249.1119010186744
385,-11.5,1162.883952201443,1064.682677237417,-11.5,1182.886242431516,1220.662462950771,-11.5,2210.96639331079,2248.7050428600332
386,-11.4,1122.784505573807,1064.6826772374166,-11.4,1514.817118436607,1221.67433581393,-11.4,2513.5732957972696,2249.699845010497
387,-11.3,1062.5927262520397,1064.6399857631316,-11.3,1283.4910957805046,1221.2175734055122,-11.3,2281.6363453613103,2249.021475371835
388,-11.2,1002.3253949161913,1064.5119318798277,-11.2,982.0820138693892,1220.5910435440646,-11.2,2048.686430465143,2247.079081151528
389,-11.1,982.1607536580337,1064.3839087972228,-11.1,972.0412867020606,1220.6754100159292,-11.1,2293.024378469675,2250.3333593284237
390,-11.0,982.003286704864,1064.213259246733,-11.0,1142.6051397185422,1221.0055510829127,-11.0,2130.5676153722156,2248.7050428600273
391,-10.9,941.7705285937428,1064.0426644069505,-10.9,1333.8682178316928,1221.8758241876892,-10.9,2230.7970577595243,2248.43388585498
392,-10.8,1303.807116780982,1065.1525095256836,-10.8,1313.6519524277305,1221.8408803667844,-10.8,2322.0281055869073,2249.2023339372377
393,-10.7,1143.246820971543,1065.0670546330282,-10.7,1032.208927103988,1221.170291567003,-10.7,2251.165782280077,2248.705042860029
394,-10.6,1163.070506136183,1064.8534773781444,-10.6,1152.835976502179,1221.6761744087978,-10.6,2061.0886569744935,2249.6546076365253
395,-10.5,981.9245721614225,1064.1279549896492,-10.5,1132.7412337857454,1221.7423643223021,-10.5,2402.831118170999,2249.564138346211
396,-10.4,1002.2450288646426,1064.4265797364756,-10.4,1072.4666733486868,1221.7116076344166,-10.4,2261.806630611761,2249.2927741283916
397,-10.3,1072.5526753673591,1064.5759549707002,-10.3,1323.9187996469361,1222.6376212384303,-10.3,2201.0492673219246,2248.8406458898103
398,-10.2,1122.9646266142456,1064.853477378146,-10.2,1263.3858741426845,1222.4126359442446,-10.2,2099.7849980910746,2248.027272939336
399,-10.1,1022.0850535091441,1064.2132592467326,-10.1,1132.6504019405247,1222.1152827507053,-10.1,2423.8157497736756,2250.3786240042677
400,-10.0,951.8847317688889,1064.1492797718158,-10.0,1233.428932432144,1222.7748100300569,-10.0,2452.9515843654144,2249.428448053165
401,-9.9,1012.1254634732795,1064.2772464153409,-9.9,1142.6967643638825,1222.381272541587,-9.9,2302.3868412056536,2249.6546076365266
402,-9.8,931.8824024529416,1064.1919319003066,-9.8,1002.2450288646426,1222.3564749848322,-9.8,2170.0691207201107,2247.9821028044566
403,-9.7,1122.8745588706931,1064.7680704582408,-9.7,1253.5349686114666,1223.1907185631155,-9.7,2281.2694711876343,2248.659845484129
